. . 导出了 "ZYHBCS"."BD_CASHFLOWUSE"                   114.8 KB     969 行
. . 导出了 "ZYHBCS"."BD_COMMONDOC"                     6.601 KB       4 行
. . 导出了 "ZYHBCS"."BD_CONTRACTBUSITYPE"              10.53 KB       2 行
. . 导出了 "ZYHBCS"."BD_COSTMODE"                      15.63 KB      18 行
. . 导出了 "ZYHBCS"."BD_COUNTRYZONE"                   63.09 KB     238 行
. . 导出了 "ZYHBCS"."BD_COUNTRY_REGION"                69.47 KB     952 行
. . 导出了 "ZYHBCS"."BD_CR_CONFIG"                     6.765 KB       1 行
. . 导出了 "ZYHBCS"."BD_CR_RESOURCE"                   7.070 KB      13 行
. . 导出了 "ZYHBCS"."BD_CURRTYPE"                      15.07 KB       8 行
. . 导出了 "ZYHBCS"."BD_CUSTAXES"                      12.31 KB       2 行
. . 导出了 "ZYHBCS"."BD_CUSTCLASS"                     24.44 KB      48 行
. . 导出了 "ZYHBCS"."BD_CUSTLINKMAN"                   144.6 KB    1206 行
. . 导出了 "ZYHBCS"."BD_CUSTOMER_C"                        8 KB       1 行
. . 导出了 "ZYHBCS"."BD_CUST_SUPPLIER_C"               8.007 KB       1 行
. . 导出了 "ZYHBCS"."BD_DATAREPAIR"                    8.421 KB       1 行
. . 导出了 "ZYHBCS"."BD_DATATYPE"                      12.96 KB       2 行
. . 导出了 "ZYHBCS"."BD_DEFDOCLIST"                    35.48 KB      84 行
. . 导出了 "ZYHBCS"."BD_DEL_LOG"                       8.382 KB      22 行
. . 导出了 "ZYHBCS"."BD_DISTRIBUTERES"                 45.76 KB     149 行
. . 导出了 "ZYHBCS"."BD_DISTRIBUTERES_B"               25.03 KB     187 行
. . 导出了 "ZYHBCS"."BD_DISTTOKENSET"                  8.109 KB       2 行
. . 导出了 "ZYHBCS"."BD_DI_DATASOURCE"                  10.5 KB       1 行
. . 导出了 "ZYHBCS"."BD_DI_DIM"                        15.76 KB       4 行
ORA-39064: 无法写入日志文件
ORA-29285: 文件写入错误

. . 导出了 "ZYHBCS"."BD_DI_MEA"                        12.66 KB       5 行
. . 导出了 "ZYHBCS"."BD_DI_TIMEDIM"                    36.63 KB     195 行
. . 导出了 "ZYHBCS"."BD_ERRORMSG"                      47.26 KB     228 行
. . 导出了 "ZYHBCS"."BD_EXRATESCHEME"                  13.34 KB       1 行
. . 导出了 "ZYHBCS"."BD_FORMATDOC"                     24.75 KB       5 行
. . 导出了 "ZYHBCS"."BD_FUNCINITREG"                   8.390 KB       6 行
. . 导出了 "ZYHBCS"."BD_FUNDPLAN"                      25.76 KB      35 行
. . 导出了 "ZYHBCS"."BD_FUNDPLANUSE"                   76.71 KB     623 行
. . 导出了 "ZYHBCS"."BD_FWDBILLTYPE"                   37.36 KB     436 行
. . 导出了 "ZYHBCS"."BD_IMAGESCANTYPE"                 12.31 KB      34 行
. . 导出了 "ZYHBCS"."BD_INCOMEPERIOD"                  15.16 KB      16 行
. . 导出了 "ZYHBCS"."BD_INCOTERM"                      14.92 KB      11 行
. . 导出了 "ZYHBCS"."BD_INDUSTRY"                      20.42 KB      69 行
. . 导出了 "ZYHBCS"."BD_INTDATA_DIM"                   7.726 KB       8 行
. . 导出了 "ZYHBCS"."BD_INTDATA_MEASURE"               7.140 KB      10 行
. . 导出了 "ZYHBCS"."BD_INTDATA_MODULE"                8.773 KB       8 行
. . 导出了 "ZYHBCS"."BD_LINKMAN"                       97.47 KB    1209 行
. . 导出了 "ZYHBCS"."BD_MATERIAL_C"                    8.398 KB       4 行
. . 导出了 "ZYHBCS"."BD_MATERIAL_V_C"                      8 KB       1 行
. . 导出了 "ZYHBCS"."BD_MATTAXES"                      16.07 KB      15 行
. . 导出了 "ZYHBCS"."BD_MEASDOC"                       22.46 KB      56 行
. . 导出了 "ZYHBCS"."BD_MODE_ALL"                      81.16 KB     759 行
. . 导出了 "ZYHBCS"."BD_MODE_ENUM"                     6.921 KB       7 行
. . 导出了 "ZYHBCS"."BD_MODE_SELECTED"                 51.32 KB     460 行
. . 导出了 "ZYHBCS"."BD_MULTIMODE"                     7.765 KB       5 行
. . 导出了 "ZYHBCS"."BD_NETBANKINFTP"                  19.88 KB      31 行
. . 导出了 "ZYHBCS"."BD_PAYPERIOD"                     15.87 KB      20 行
. . 导出了 "ZYHBCS"."BD_PLANSTRATEGY"                  33.67 KB       8 行
. . 导出了 "ZYHBCS"."BD_PLANSTRATEGYGROUP"             22.12 KB       7 行
. . 导出了 "ZYHBCS"."BD_PLANSTRATEGYGROUP_B"           18.01 KB      11 行
. . 导出了 "ZYHBCS"."BD_PRICEACCURACY"                 10.21 KB       1 行
. . 导出了 "ZYHBCS"."BD_PROJECTCLASS"                  23.05 KB       4 行
. . 导出了 "ZYHBCS"."BD_PROJECT_B"                     15.74 KB      16 行
. . 导出了 "ZYHBCS"."BD_PROJECT_C"                     7.578 KB       1 行
. . 导出了 "ZYHBCS"."BD_PSNCL"                         14.82 KB       7 行
. . 导出了 "ZYHBCS"."BD_PSNIDTYPE"                     16.42 KB       8 行
. . 导出了 "ZYHBCS"."BD_RACK"                          31.21 KB      77 行
. . 导出了 "ZYHBCS"."BD_REFCOLUMN"                     23.03 KB     112 行
. . 导出了 "ZYHBCS"."BD_REFINFO"                       198.7 KB    1017 行
. . 导出了 "ZYHBCS"."BD_REFINFOBASE"                   28.33 KB      78 行
. . 导出了 "ZYHBCS"."BD_REFTABLE"                      11.92 KB      15 行
. . 导出了 "ZYHBCS"."BD_REF_FILTER"                    12.13 KB      14 行
. . 导出了 "ZYHBCS"."BD_REF_RELATION"                  26.75 KB     186 行
. . 导出了 "ZYHBCS"."BD_REPITEMMAPPING"                31.57 KB     128 行
. . 导出了 "ZYHBCS"."BD_REPORTITEM"                    56.35 KB     155 行
. . 导出了 "ZYHBCS"."BD_REPORTSYSTEM"                  12.07 KB       1 行
. . 导出了 "ZYHBCS"."BD_RT"                            18.39 KB      36 行
. . 导出了 "ZYHBCS"."BD_SCANCONVERTOR"                 14.75 KB      63 行
. . 导出了 "ZYHBCS"."BD_SHIFT"                         45.22 KB      37 行
. . 导出了 "ZYHBCS"."BD_STORDOC"                       56.64 KB     155 行
. . 导出了 "ZYHBCS"."BD_SUPPLIERCLASS"                 24.98 KB      48 行
. . 导出了 "ZYHBCS"."BD_SUPTAXES"                      12.32 KB       2 行
. . 导出了 "ZYHBCS"."BD_TAXCODE"                       17.52 KB       8 行
. . 导出了 "ZYHBCS"."BD_TAXRATE"                       12.98 KB       7 行
. . 导出了 "ZYHBCS"."BD_TEMPLETITEM"                   32.00 KB     248 行
. . 导出了 "ZYHBCS"."BD_TIMEZONE"                      16.40 KB      52 行
. . 导出了 "ZYHBCS"."BD_TRANSPORTTYPE"                 12.01 KB       3 行
. . 导出了 "ZYHBCS"."BD_UITABEXTEND"                   13.22 KB      41 行
. . 导出了 "ZYHBCS"."BD_UNIQUERULE"                    78.18 KB     587 行
. . 导出了 "ZYHBCS"."BD_UNIQUERULE_ITEM"               89.66 KB     704 行
. . 导出了 "ZYHBCS"."BD_USEDACCBOOK"                   8.640 KB      17 行
. . 导出了 "ZYHBCS"."BD_USERDEFITEM"                   50.66 KB     144 行
. . 导出了 "ZYHBCS"."BD_USERDEFRULE"                   100.9 KB     491 行
. . 导出了 "ZYHBCS"."BD_USERDEFRULEREF"                87.99 KB     530 行
. . 导出了 "ZYHBCS"."BD_VOUCHERTYPE"                   17.52 KB       1 行
. . 导出了 "ZYHBCS"."BD_WORKCALENDAR"                  15.39 KB       2 行
. . 导出了 "ZYHBCS"."BD_WORKCALENDRULE"                15.75 KB       1 行
. . 导出了 "ZYHBCS"."BD_WORKCALENDYEAR"                9.226 KB      14 行
. . 导出了 "ZYHBCS"."BD_WT"                            26.78 KB      72 行
. . 导出了 "ZYHBCS"."BI_CUBE_DIR"                      12.86 KB       1 行
. . 导出了 "ZYHBCS"."BI_LINK_MODEL"                    26.26 KB      99 行
. . 导出了 "ZYHBCS"."BI_MD_DIR"                        12.14 KB       2 行
. . 导出了 "ZYHBCS"."BI_MD_TABLE"                      22.65 KB      57 行
. . 导出了 "ZYHBCS"."BI_PIVOT_DIR"                     12.87 KB       1 行
. . 导出了 "ZYHBCS"."BI_REPORT_MANAGE"                 12.11 KB       5 行
. . 导出了 "ZYHBCS"."BI_SCHD_HOST"                     11.65 KB       5 行
. . 导出了 "ZYHBCS"."BI_SCHD_MODULE"                   7.843 KB       3 行
. . 导出了 "ZYHBCS"."BI_SCHD_PARAMETER"                9.804 KB      10 行
. . 导出了 "ZYHBCS"."BI_SMART_DIR"                     45.75 KB     173 行
. . 导出了 "ZYHBCS"."BM_ASSIGNCLS"                     27.21 KB     168 行
. . 导出了 "ZYHBCS"."BM_BMCLASS"                       55.13 KB     181 行
. . 导出了 "ZYHBCS"."BM_DATADSP"                       14.88 KB      27 行
. . 导出了 "ZYHBCS"."BM_DETAILRULE"                    23.35 KB      60 行
. . 导出了 "ZYHBCS"."BM_ITEM"                          19.84 KB      19 行
. . 导出了 "ZYHBCS"."BM_LOCATIONRULE"                  14.46 KB      10 行
. . 导出了 "ZYHBCS"."BM_PERIOD"                        12.60 KB      38 行
. . 导出了 "ZYHBCS"."BM_PERIODSCHEME"                  11.70 KB       1 行
. . 导出了 "ZYHBCS"."BM_RULEITEM"                      9.531 KB      11 行
. . 导出了 "ZYHBCS"."BM_RULEYEAR"                      8.367 KB      11 行
. . 导出了 "ZYHBCS"."CMP_BILLTYPE"                     20.91 KB      10 行
. . 导出了 "ZYHBCS"."CMP_BILLTYPEREG"                  9.421 KB       9 行
. . 导出了 "ZYHBCS"."CMP_CASHDRAW"                     38.35 KB       2 行
. . 导出了 "ZYHBCS"."CMP_INITDATA"                     38.50 KB      80 行
. . 导出了 "ZYHBCS"."CMP_PARAM"                        7.570 KB       1 行
. . 导出了 "ZYHBCS"."CMP_RECBILL"                      177.4 KB     170 行
. . 导出了 "ZYHBCS"."CMP_RECBILLDETAIL"                178.2 KB     205 行
. . 导出了 "ZYHBCS"."CMP_SIGNDAILY"                    165.4 KB     501 行
. . 导出了 "ZYHBCS"."CMP_SIGNMENSAL"                   57.32 KB     146 行
. . 导出了 "ZYHBCS"."CMP_SIGNYEARLY"                   33.05 KB      61 行
. . 导出了 "ZYHBCS"."CMP_SYSCODE"                      9.164 KB      24 行
. . 导出了 "ZYHBCS"."CMP_TALLYDAILY"                   157.5 KB     471 行
. . 导出了 "ZYHBCS"."CMP_TALLYMENSAL"                  57.04 KB     145 行
. . 导出了 "ZYHBCS"."CMP_TALLYYEARLY"                  32.78 KB      60 行
. . 导出了 "ZYHBCS"."CMP_TRANSFORMBILL"                108.6 KB      87 行
. . 导出了 "ZYHBCS"."CP_APPSCATEGORY"                  18.63 KB      32 行
. . 导出了 "ZYHBCS"."CP_APPSNODE"                      29.61 KB      71 行
. . 导出了 "ZYHBCS"."CP_DATACOPY"                      13.44 KB       1 行
. . 导出了 "ZYHBCS"."CP_DEVICE"                        9.234 KB       3 行
. . 导出了 "ZYHBCS"."CP_DOC_SYSATTR"                   18.32 KB      24 行
. . 导出了 "ZYHBCS"."CP_DOC_SYSATTRTYPE"               25.89 KB      12 行
. . 导出了 "ZYHBCS"."CP_EVENTLISTENER"                 15.23 KB      21 行
. . 导出了 "ZYHBCS"."CP_EVENTTYPE"                     16.22 KB      27 行
. . 导出了 "ZYHBCS"."CP_FREENODE"                      12.49 KB      44 行
. . 导出了 "ZYHBCS"."CP_MENUCATEGORY"                  12.95 KB       7 行
. . 导出了 "ZYHBCS"."CP_MENUITEM"                      32.14 KB     103 行
. . 导出了 "ZYHBCS"."CP_MODULE"                        11.31 KB      11 行
. . 导出了 "ZYHBCS"."CP_ORGS"                          132.5 KB     275 行
. . 导出了 "ZYHBCS"."CP_PSNDOC"                        50.21 KB     128 行
. . 导出了 "ZYHBCS"."CP_QUERY_CONDITION"               109.5 KB     317 行
. . 导出了 "ZYHBCS"."CP_RES"                           76.60 KB     370 行
. . 导出了 "ZYHBCS"."CP_ROLE"                          13.78 KB       8 行
. . 导出了 "ZYHBCS"."CP_ROLEGROUP"                     13.23 KB       8 行
. . 导出了 "ZYHBCS"."CP_SUBFUNC"                       46.29 KB     299 行
. . 导出了 "ZYHBCS"."CP_SYSINITTEMP"                   24.31 KB      23 行
. . 导出了 "ZYHBCS"."CP_USER"                          36.17 KB      36 行
. . 导出了 "ZYHBCS"."CP_USERGROUP"                     16.29 KB      17 行
. . 导出了 "ZYHBCS"."CP_USERROLE"                      10.03 KB      24 行
. . 导出了 "ZYHBCS"."DAP_DAPSYS"                       10.83 KB      55 行
. . 导出了 "ZYHBCS"."DAP_DAPSYSTEM"                    21.65 KB      90 行
. . 导出了 "ZYHBCS"."EMM_INSPECTION"                   31.25 KB       8 行
. . 导出了 "ZYHBCS"."EMM_INSPECTION_B"                 35.31 KB       8 行
. . 导出了 "ZYHBCS"."EMM_PCPLAN"                       22.89 KB       1 行
. . 导出了 "ZYHBCS"."EMM_PCPLAN_B"                     20.10 KB       1 行
. . 导出了 "ZYHBCS"."EMM_PCRESULT"                     14.25 KB       4 行
. . 导出了 "ZYHBCS"."EMM_POINTCHECK"                   19.66 KB       1 行
. . 导出了 "ZYHBCS"."EMM_POINTCHECKTYPE"               12.43 KB       3 行
. . 导出了 "ZYHBCS"."EMM_POINTCHECK_B"                 28.04 KB       1 行
. . 导出了 "ZYHBCS"."EMM_ROUTE"                        36.57 KB       7 行
. . 导出了 "ZYHBCS"."EMM_ROUTEINSPECTSTD"              24.90 KB       3 行
. . 导出了 "ZYHBCS"."EMM_ROUTEINSPECTSTD_B"            20.36 KB       3 行
. . 导出了 "ZYHBCS"."EMM_RT_DETAIL"                    12.59 KB      11 行
. . 导出了 "ZYHBCS"."EMM_RT_SUMMARY"                   21.94 KB       7 行
. . 导出了 "ZYHBCS"."EOM_FAILURE"                      26.36 KB      11 行
. . 导出了 "ZYHBCS"."EOM_FAILURE_B"                    44.31 KB      11 行
. . 导出了 "ZYHBCS"."EOM_HALT_REASON"                  13.53 KB       2 行
. . 导出了 "ZYHBCS"."EWM_PERMITSTATUS"                 13.68 KB       8 行
. . 导出了 "ZYHBCS"."EWM_PERMTRANSTYPE"                7.265 KB       2 行
. . 导出了 "ZYHBCS"."EWM_PERMTRANSTYPE_B"              8.453 KB      10 行
. . 导出了 "ZYHBCS"."EWM_PRIORITY"                     13.34 KB       6 行
. . 导出了 "ZYHBCS"."EWM_TRANSTYPE"                    7.859 KB       5 行
. . 导出了 "ZYHBCS"."EWM_WO"                           85.31 KB       2 行
. . 导出了 "ZYHBCS"."EWM_WORKTYPE"                     13.42 KB       4 行
. . 导出了 "ZYHBCS"."EWM_WO_HIS"                       11.24 KB       7 行
. . 导出了 "ZYHBCS"."EWM_WO_STATUS"                    14.35 KB       7 行
. . 导出了 "ZYHBCS"."FA_ACCBOOKINFO"                   10.57 KB       1 行
. . 导出了 "ZYHBCS"."FA_ACCBOOKINFO_B"                 12.96 KB       7 行
. . 导出了 "ZYHBCS"."FA_ALTER"                         37.28 KB      34 行
. . 导出了 "ZYHBCS"."FA_ALTERSHEET"                    30.42 KB     127 行
. . 导出了 "ZYHBCS"."FA_ALTER_B"                       33.63 KB      43 行
. . 导出了 "ZYHBCS"."FA_CARDHISTORY_BACKUP"            40.42 KB       2 行
. . 导出了 "ZYHBCS"."FA_CATEGORY"                      22.83 KB       8 行
. . 导出了 "ZYHBCS"."FA_CLOSEBOOK"                     11.96 KB      27 行
. . 导出了 "ZYHBCS"."FA_DEPGATHER"                     21.64 KB      77 行
. . 导出了 "ZYHBCS"."FA_DEPGATHER_B"                   114.8 KB     568 行
. . 导出了 "ZYHBCS"."FA_DEPMETHOD"                     17.78 KB      10 行
. . 导出了 "ZYHBCS"."FA_GATHERITEM"                    14.24 KB      10 行
. . 导出了 "ZYHBCS"."FA_LOG_BACKUP"                    11.80 KB       1 行
. . 导出了 "ZYHBCS"."FA_NEWASSET"                      26.17 KB       1 行
. . 导出了 "ZYHBCS"."FA_NEWASSET_B"                    28.72 KB       1 行
. . 导出了 "ZYHBCS"."FA_OPTION"                        19.85 KB      42 行
. . 导出了 "ZYHBCS"."FA_REASON"                        23.52 KB      15 行
. . 导出了 "ZYHBCS"."FA_REDUCE"                        25.35 KB       1 行
. . 导出了 "ZYHBCS"."FA_REDUCE_B"                      34.56 KB       1 行
. . 导出了 "ZYHBCS"."FA_USINGSTATUS"                   15.44 KB       7 行
. . 导出了 "ZYHBCS"."FA_VOUCHERSTYLE"                  8.179 KB       2 行
. . 导出了 "ZYHBCS"."FIPUB_QUERYOBJ"                   19.60 KB      12 行
. . 导出了 "ZYHBCS"."FIPUB_REPORTINFOREG"              10.41 KB      17 行
. . 导出了 "ZYHBCS"."FIPUB_REPORTINITIALIZE"            17.5 KB      19 行
. . 导出了 "ZYHBCS"."FIPUB_REPORTINITIALIZE_B"         16.89 KB      15 行
. . 导出了 "ZYHBCS"."FIPUB_TIMECONTROL"                13.09 KB       1 行
. . 导出了 "ZYHBCS"."FIPUB_TIMECONTROL_B"              8.960 KB       6 行
. . 导出了 "ZYHBCS"."FIP_BILLFACTOR"                   189.0 KB    1516 行
. . 导出了 "ZYHBCS"."FIP_BILLREGISTER"                 30.71 KB      80 行
. . 导出了 "ZYHBCS"."FIP_CLASSDEFINE"                  155.6 KB     577 行
. . 导出了 "ZYHBCS"."FIP_CLASSFACTOR"                  40.00 KB     201 行
. . 导出了 "ZYHBCS"."FIP_CLASSMAINPROP"                38.47 KB     234 行
. . 导出了 "ZYHBCS"."FIP_CONFIG"                       28.35 KB     151 行
. . 导出了 "ZYHBCS"."FIP_DOCVIEW"                      52.31 KB     160 行
. . 导出了 "ZYHBCS"."FIP_ENTITYATTCFG"                 20.11 KB      79 行
. . 导出了 "ZYHBCS"."FIP_FACTOR"                       66.88 KB     380 行
. . 导出了 "ZYHBCS"."FIP_OPERATINGLOG"                 151.0 KB     342 行
. . 导出了 "ZYHBCS"."FIP_ORGRULE"                      13.63 KB      36 行
. . 导出了 "ZYHBCS"."FIP_SRCDOCGROUP"                  28.99 KB     219 行
. . 导出了 "ZYHBCS"."FIP_TRANSTEMPLATE"                69.75 KB     373 行
. . 导出了 "ZYHBCS"."FI_DIMFREE"                       9.390 KB       4 行
. . 导出了 "ZYHBCS"."FI_FREEMAP"                       11.98 KB      21 行
. . 导出了 "ZYHBCS"."FI_RECPAYTYPE"                    13.96 KB       9 行
. . 导出了 "ZYHBCS"."GL_BRDEALCLASS"                   9.546 KB       6 行
. . 导出了 "ZYHBCS"."GL_BRRELATION"                    13.34 KB      41 行
. . 导出了 "ZYHBCS"."GL_COMBINSCHEME"                  12.75 KB       7 行
. . 导出了 "ZYHBCS"."GL_COMMNVCLASS"                   8.062 KB       2 行
. . 导出了 "ZYHBCS"."GL_COMMONDETAIL"                  27.10 KB      13 行
. . 导出了 "ZYHBCS"."GL_COMMONVOUCHER"                 22.28 KB       1 行
. . 导出了 "ZYHBCS"."GL_CONTRASTCLASS"                 7.781 KB       3 行
. . 导出了 "ZYHBCS"."GL_DEALCLASS"                     14.10 KB      59 行
. . 导出了 "ZYHBCS"."GL_DEFAULTCOMBINESCHEME"          7.210 KB       6 行
. . 导出了 "ZYHBCS"."GL_EXPACCOUNT"                    8.101 KB       6 行
. . 导出了 "ZYHBCS"."GL_EXTENDREPORT_IT"               10.93 KB      23 行
. . 导出了 "ZYHBCS"."GL_EXTENDREPORT_PP"               18.32 KB      29 行
. . 导出了 "ZYHBCS"."GL_INFLUECEFACTOR"                14.80 KB      12 行
. . 导出了 "ZYHBCS"."GL_INITBUILD"                     19.34 KB     101 行
. . 导出了 "ZYHBCS"."GL_MUTEX"                         9.117 KB       2 行
. . 导出了 "ZYHBCS"."GL_PRINTDEALCLASS"                10.35 KB       5 行
. . 导出了 "ZYHBCS"."GL_RTVOUCHER"                     122.6 KB     309 行
. . 导出了 "ZYHBCS"."GL_SUBRELATION"                   120.3 KB     670 行
. . 导出了 "ZYHBCS"."GL_SYSSETTLED"                    10.26 KB      16 行
. . 导出了 "ZYHBCS"."GL_TRANSFER"                      36.11 KB      81 行
. . 导出了 "ZYHBCS"."GL_TRANSFERDETAIL"                175.2 KB     728 行
. . 导出了 "ZYHBCS"."GL_TRANSFERHISTORY"               37.42 KB     138 行
. . 导出了 "ZYHBCS"."GL_TRANSFERSORT"                  13.07 KB       2 行
. . 导出了 "ZYHBCS"."GL_TRANSPERM"                     8.382 KB       1 行
. . 导出了 "ZYHBCS"."GL_TRANSSELFDEF"                  11.71 KB       1 行
